lake_ID,sampling_date,lake_name,latitude,longitude,province,ecozone,area,size_class,hi_index,hi_class,altitude,utc,shoreline_length,ecoprovince,watershed_area,area_agriculture,area_forestry,area_mines,area_natlandscapes,area_pasture,area_urban,area_water,fraction_agriculture,fraction_forestry,fraction_mines,fraction_natlandscapes,fraction_pasture,fraction_urban,fraction_water,max_depth,circularity,area_carbonitic,area_evaporites,area_potential_carbonates,fraction_carbonitic,fraction_evaporites,fraction_potential_carbonates,rbr_chla_mean_tube,rbr_chla_mean_bottom,do_percenttsaturation_bottom,do_concentration_bottom,do_percenttsaturation_tube,do_concentration_tube,rbr_salinity_tube,rbr_salinity_bottom,rbr_salinity_hypolimnion,rbr_conductivity_tube,rbr_conductivity_bottom,rbr_conductivity_hypolimnion,rbr_specific_conductance_tube,rbr_specific_conductance_bottom,rbr_specific_conductance_hypolimnion,rbr_sea_pressure_mean_tube,rbr_sea_pressure_mean_bottom,rbr_sound_velocity_mean_tube,rbr_sound_velocity_mean_bottom,rbr_temperature_mean_tube,rbr_temperature_mean_bottom,rbr_temperature_mean_watercolumn,rbr_temperature_mean_top0.5m,rbr_temperature_mean_top1m,rbr_temperature_mean_topmost,rbr_temperature_mean_epilimnion,rbr_temperature_mean_hypolimnion,stratification,doc,dic,tss,spm_mineral,spm_organic,ph_epilimnion,ph_hypolimnion,tp_tube,tp_bottom,tn_tube,tn_bottom,tntp_ratio,srp_epilimnion,srp_hypolimnion,colour,chloride,sulfate,calcium,potassium,magnesium,sodium,secchi_am_index,secchi_pm_optics,air_temperature_am_index,relative_humidity_am_index,atm_pressure_am_index,wind_speed_max_am_index,wind_speed_avg_am_index,air_temperature_pm_optics,relative_humidity_pm_optics,atm_pressure_pm_optics,wind_speed_max_pm_optics,wind_speed_avg_pm_optics,bruntvaisala_max,bruntvaisala_mean,centerbuoyancy,temperature_mean_7d,temperature_mean_30d,precipitation_total_7d,precipitation_total_30d,solar_radiation_net_7d,solar_radiation_net_30d,windspeed_mean_7d,windspeed_mean_30d,heating_degdays_mean_7d,heating_degdays_total_7d,cooling_degdays_mean_7d,cooling_degdays_total_7d,heating_degdays_mean_30d,heating_degdays_total_30d,cooling_degdays_mean_30d,cooling_degdays_total_30d,population,fraction_fire,area_fire,fraction_fire_6yrs,area_fire_6yrs,chla
06-266,8/24/2018,River Pond,47.915888,-55.586692,Newfoundland and Labrador,Boreal Shield,1.519703,medium,0.003968,low,127,-4,6218.4,Newfoundland,153.0776677,0,0.32632836,0.020625,136.9648018,0,0.362530691,15.40338182,0,0.002131783,1.35E-04,0.894740584,0,0.002368279,0.100624618,15.5,0.493862,0,0,40.02422118,0,0,0.26146349,3.14230825,2.235868,27.997635,2.828821,95.966238,8.43399,0.018782,0.018622,0.018622,0.023782,0.024574,0.024574,25.835007,30.985502,30.985502,1.210648,13.472101,1484.947058,1463.237384,20.840263,14.168774,19.1,20.840263,20.9,20.9,20.8,14.3,stratified,6.89,0.5325,1.573333333,0.5575,1.007142857,6.59,5.95,10.07639022,9.455683585,0.05623947,0.08269497,5.581311241,0.5,0.5,61.85325189,4.449354839,1.018484848,1.948628571,0.145903226,0.385,2.16084375,3.09,2.94,19.9,100,998.1,4.3,3.4,22.4,100,999.3,2.9,1.6,0.007852945,8.92E-04,10.68464804,16.71603083,18.41837059,0.259184777,0.902355945,4629450.631,4923508.292,1.719661863,2.145222701,1.691214789,11.83850352,0.095870045,0.671090317,0.626137712,18.78413137,1.048490842,31.45472527,1,0,0,0,0,2.418898134
06-267,8/26/2018,Tippings Pond,48.930281,-57.880527,Newfoundland and Labrador,Boreal Shield,0.177629,small,0.053044,low,247,-4,1862.6,Newfoundland,0.729521889,0,0,0,0.521556888,0,0.029215001,0.17875,0,0,0,0.714929731,0,0.040046778,0.245023491,25.07,0.643382,0.729521888,0,0,1,0,0,0.587738,0.833502,58.165595,7.084157,102.584675,9.098633,0.14622,0.146054,0.146054,0.27372,0.196095,0.196095,302.674929,308.846114,308.846114,1.248955,21.622041,1482.518797,1430.622704,19.991423,5.886247,11.3,19.991423,20,20,20,6.4,stratified,2.53,27.9925,1.573333333,0.5575,1.007142857,8.52,7.71,5.066400945,6.86201657,0.025,0.197273999,4.934469315,0.5,0.5,4.204387381,27.31935484,2.978484848,30.98062857,0.480903226,11.035,14.00884375,10.31,8.285,20.8,92.7,991.5,1.5,1,20.4,95.6,991.3,3.9,2.4,0.008185681,7.76E-04,8.211858781,17.51378139,17.80741876,0.044242849,1.056013154,6061700.595,5081141.253,2.040166853,2.030957478,0.807703236,5.653922653,0.160260446,1.12182312,0.785182491,23.55547473,0.620837301,18.62511902,43,0,0,0,0,0.232738418
06-268,8/28/2018,Grand Pond,51.087718,-56.860944,Newfoundland and Labrador,Boreal Shield,2.518473,medium,0.009948,low,10,-4,14966.2,Newfoundland,25.55017811,0,0.010622319,0,19.26253382,0,0.188286774,6.088735194,0,4.16E-04,0,0.753909963,0,0.007369294,0.238305,9.59,0.077436,0,0,25.55017809,0,0,1,4.306185,4.718645,90.244995,8.448398,99.675938,9.220862,0.11547,0.115918,0.047996,0.210359,0.2087,0.0653665,238.755711,239.81384,102.9582875,1.175846,7.352007,1478.680921,1476.974846,18.772875,18.207571,18.5,18.8,18.8,18.8,18.772875,18.207571,mixed,8.19,18.36,1.573333333,0.5575,1.007142857,8.45,8.15,11.62815681,12.11585488,0.18666497,0.20029647,16.05284251,2.023719506,2.159431752,48.55720441,28.92935484,2.498484848,18.24062857,0.534903226,9.868,15.56884375,2.37,2.29,17.5,100,1008.5,5.2,3.6,18.5,100,1008.4,3.7,1.3,6.82E-04,1.64E-04,5.206232244,17.13977022,16.75066817,0.083597483,1.213025771,5549571.714,5342941.953,3.87025428,3.687374784,0.943244861,6.60271403,0,0,1.438483815,43.15451444,0.192529026,5.775870768,34,0,0,0,0,4.451090738
06-270,8/30/2018,Curls Pond,52.413575,-56.01578,Newfoundland and Labrador,Boreal Shield,2.843856,medium,0.00944,low,43,-4,22452,Eastern Boreal Shield,40.2375417,0,0.019375,0,30.4628373,0,0.280706946,9.474622459,0,4.82E-04,0,0.75707501,0,0.006976245,0.235467229,10.21,0.065162,0,0,0,0,0,0,3.14230825,2.453761,50.383088,5.8421795,101.806149,8.9586735,0.044258,0.047996,0.047996,0.0759315,0.068401,0.0653665,86.2736715,102.9582875,102.9582875,0.964538,9.604213,1481.362112,1439.979318,19.65511325,8.10527625,15,19.65,19.65,19.65,19.6,8.35,NA,6.575,0.105,1.573333333,0.5575,1.007142857,5.55,7.08,8.524623631,7.660067959,0.11104897,0.10006297,13.02684726,0.5,0.5,49.83452964,3.689354839,0.378484848,1.739628571,0.170903226,0.271,1.74684375,2.19,2.095,10.5,100,1011,3.5,2.4,11.2,100,1010.8,3.2,2.4,0.006926892,8.72E-04,5.465277138,14.73929185,14.91923146,0.364743449,1.127934654,4532878.988,5046547.628,3.995002968,3.403019265,3.117432967,21.82203077,0.05718035,0.400262451,3.154127231,94.62381694,0.112505832,3.375174968,0,0,0,0,0,1.63987968
06-271,7/1/2018,Denmark Lake,49.138532,-91.218791,Ontario,Boreal Shield,0.236511,small,0.027513,low,478,-6,2703.8,Lake of the Woods,14.26875702,0,0.587749925,0,10.09358132,0,0,3.587425776,0,0.041191389,0,0.707390371,0,0,0.25141824,10.3,0.406539,0,0,0.866402855,0,0,0.060720275,6.27907,1.859105,23.407561,2.670338,97.575447,7.900571,0.016504,0.012764,0.012764,0.017756,0.016315,0.016315,18.576282,24.92106,24.92106,1.004603,7.690919,1490.34135,1434.715702,22.69109,6.92291,12.8,23.2,23.2,23.2,23.2,7.1,stratified,14.35,0.9775,1.21,0.6,0.61,6.84,5.97,11.83607141,16.50145412,0.15823047,0.15471697,13.36849572,0.5,1.723714539,80.98473659,0.059354839,0.828484848,1.791628571,0.324903226,0.491,0.53084375,2.5,2.5,21,77.9,953.1,2.6,0.9,19.3,88,952.8,2.7,0.9,0.01409626,0.002799183,2.863045268,19.00842202,17.20233496,0.123914972,0.858567133,5668454.408,5797809.463,2.259677681,2.309304651,0.763576253,5.345033773,1.273749397,8.916245779,1.828046307,54.84138921,0.866485952,25.99457855,0,0,0,0,0,2.047045903
06-272,7/2/2018,NA,49.453078,-92.08314,Ontario,Boreal Shield,0.692448,medium,0.07446,moderate,449,-6,6500.9,Lake of the Woods,8.347445844,0,0.479908031,0,5.569722652,0,0.22743571,2.070379452,0,0.057491602,0,0.667236752,0,0.027246144,0.248025503,16.3,0.205899,0,0,0,0,0,0,5.221973,2.186863,49.453052,5.795407,98.597581,8.135019,0.02182,0.017629,0.017629,0.030614,0.023667,0.023667,32.589713,37.128917,37.128917,0.890953,9.43154,1487.860524,1430.871755,21.826715,6.026522,13.9,21.8,21.8,21.8,21.8,6.3,stratified,9.62,0.57,1.28,0.61,0.67,5.92,4.97,9.291317201,135.0334265,0.14714947,0.35378447,15.83730991,0.5,0.5,64.32227864,4.909354839,0.568484848,1.446628571,0.300903226,0.408,3.33984375,1.95,1.95,20,72.1,956.5,6.6,3.7,22.5,60,953,9.1,6.3,0.016623478,0.001778667,4.73037296,19.88826559,18.46824674,0.322210941,1.005466663,5032366.781,5852673.865,2.364151057,2.433358688,0.112791806,0.789542643,1.878904252,13.15232976,1.161648971,34.84946912,1.543779445,46.31338336,0,0,0,0,0,2.131771129
06-273,7/3/2018,Round Lake,49.778297,-94.444095,Ontario,Boreal Shield,0.23964,small,0.321562,high,319,-6,2075.1,Lake of the Woods,4.803411808,0,0.04,0.039775126,3.058632636,0,1.399414132,0.265589914,0,0.008327414,0.008280599,0.636762526,0,0.29133753,0.055291931,8.3,0.69935,0,0,0,0,0,0,4.389771,13.238722,65.41465,7.574585,102.014692,8.371691,0.109342,0.132678,0.132678,0.21744,0.185466,0.185466,225.344009,279.792898,279.792898,0.990355,5.578212,1491.801123,1436.741667,23.16392,7.372205,17.1,23.3,23.3,23.3,23.1,6.7,stratified,9.1075,18.05,2.6,1.19,1.41,8.33,7.51,16.56842134,77.70948956,0.28455647,0.39470297,17.17462782,11.59151744,26.63141013,30.13326474,21.93935484,8.038484848,21.44062857,2.145903226,3.592,15.51884375,3.625,3.25,24.3,81,976.1,1.5,0.9,23,77.4,976.1,3.9,2.7,0.017457127,0.004060682,3.848957427,20.05930499,18.4013514,0.286230326,0.60123665,5403660.488,5931586.543,2.76993167,2.806674378,0,0,2.101044319,14.70731023,1.092326397,32.76979192,1.399661997,41.9898599,758,0,0,0,0,1.588759449
06-274,7/5/2018,Rabbit Lake,49.787686,-94.463764,Ontario,Boreal Shield,0.902346,medium,0.488443,high,346,-6,5920.9,Lake of the Woods,2.68573152,0,0.007650053,0,0.878349345,0,0.838487955,0.961244167,0,0.002848406,0,0.32704287,0,0.312200959,0.357907765,8.6,0.323455,0,0,0,0,0,0,1.553872,5.708477,91.385083,8.445079,98.488767,8.26854,0.089201,0.091194,0.091194,0.173893,0.165766,0.165766,182.532506,187.655861,187.655861,1.031645,5.856642,1489.956693,1479.1064,22.521991,18.974515,21.6,22.5,22.5,22.5,22.5,15.1,stratified,5.445,11.2225,1.4,0.4,1,8.36,8.13,12.81825724,14.62637208,0.19190747,0.20457847,14.97141666,0.5,0.5,22.58272189,26.14935484,3.608484848,11.98062857,1.969903226,2.531,17.18884375,3.5,4.25,14.5,88.6,986,7.4,6.1,19.8,68,987,5.4,3.5,0.015011164,0.002166732,5.873851374,20.07441755,18.95289256,0.444354338,0.760570636,4999751.292,5934728.849,3.37589776,2.999359807,0,0,2.133522833,14.93465983,0.659070329,19.77210986,1.507738575,45.23215726,1010,0,0,0,0,0.294388267
06-275,7/6/2018,Whitemouth Lake,49.230934,-95.682275,Manitoba,Boreal Shield,69.765261,large,0.012105,low,348,-6,45746.3,Lake of the Woods,292.4205763,0.640971723,1.721081471,0,217.9641692,0.479019598,0.943339072,70.6719953,0.002191952,0.005885637,0,0.745379042,0.001638119,0.003225967,0.241679283,1.3,0.234187,0,0,0,0,0,0,21.780295,2.453761,50.383088,5.8421795,100.727444,8.533392,0.116121,0.047996,0.047996,0.227029,0.068401,0.0653665,239.723563,102.9582875,102.9582875,0.964538,9.604213,1489.125864,1439.979318,22.227549,8.10527625,22.2,22.2,22.2,22.2,22.227549,8.35,mixed,28.8625,26.575,128.25,22.25,106,8.77,7.08,138.091596,16.50145412,1.17963997,0.197273999,8.542445769,18.60106019,4.122834422,21.50452949,0.459354839,2.818484848,35.40062857,1.120903226,9.513,1.61784375,0.15,0.2,23.4,71.1,989.4,4.8,3.2,23.7,60,988,4,2.4,0.006926892,8.72E-04,5.465277138,20.07623407,19.74830676,0.408816869,0.903760446,5204177.638,5882609.515,2.629860831,2.425957197,0,0,2.271370733,15.89959513,0.34547468,10.36424039,2.067557369,62.02672106,17,0.030744877,0.089904346,0.039459924,0.115388938,1.535523319
06-289,7/24/2018,Barbe Lake,54.282254,-101.474724,Manitoba,Boreal Plains,1.864435,medium,0.004837,low,286,-6,9374.3,Eastern Boreal Plains,26.02508381,0,0,0,23.45745735,0,0.114006862,2.453619597,0,0,0,0.901340319,0,0.004380653,0.094279028,13.1,0.266613,0,0,26.02508383,0,0,1,4.033529,1.867855,5.951116,0.658582,94.426234,8.361972,0.180675,0.189057,0.189057,0.334843,0.275861,0.275861,373.61356,393.274235,393.274235,0.862957,11.672095,1481.240299,1445.173501,19.566855,9.368937,16.2,19.6,19.6,19.6,19.5,9.5,stratified,9.17,49.065,0.936666667,0.373333333,0.563333333,8.39,7.44,8.975882982,18.44962905,0.31176447,0.34434547,34.73357113,0.5,1.616582771,14.32536229,0.299354839,3.288484848,37.51062857,4.062903226,32.735,4.35384375,5.25,5.45,13,100,982,7.8,3.8,12.3,100,983.5,5.3,2.7,0.006490537,0.001138228,8.257274228,20.07266234,19.19595059,0.741487188,1.544362916,4801959.524,5412463.932,2.946737278,2.911005709,0.30303461,2.121242269,2.476929565,17.33850695,0.697406006,20.92218018,1.93211867,57.9635601,0,0,0,0,0,2.794095226
06-291,7/26/2018,Camp Lake,55.128342,-101.103371,Manitoba,Boreal Shield,0.527253,medium,0.020616,low,313,-6,7681,Western Boreal Shield,110.3437249,0,0.432075271,0.4475,88.34159689,0,1.200605175,19.92194752,0,0.003915721,0.004055509,0.800603723,0,0.010880593,0.180544454,4.3,0.107467,0,0,68.48884474,0,0,0.62068636,0.122496,0.168745,95.705359,8.771474,95.363825,8.73512,1.13163,1.131169,0.047996,1.894069,1.892694,0.0653665,2198.126701,2197.296155,102.9582875,0.763063,2.572812,1476.601584,1476.580231,17.75781,17.742788,17.7,17.8,17.8,17.7,17.75781,17.742788,mixed,2.5075,0.2425,3.55,2.952777778,0.597222222,5.51,7.08,2.7646,16.50145412,0.25542447,0.197273999,92.39111264,3.152844614,4.122834422,0.804340633,11.69935484,1378.748485,535.4906286,48.39290323,20.325,29.87884375,0.75,0.8,14,100,984.5,2.9,2,19.2,100,984.6,3.5,1.8,2.14E-04,4.18E-05,2.783395932,17.13358187,18.09567975,0.906269126,1.905367559,3552074.777,5073558.016,2.960993554,2.842604803,1.527865492,10.69505844,0.766752352,5.367266464,1.145599374,34.36798121,1.292198041,38.76594124,10,0,0,3.400883622,3.752661667,0.07144704
06-293,7/28/2018,Liz Lake,55.487013,-98.050248,Manitoba,Boreal Shield,1.973532,medium,0.077085,moderate,193,-6,8371.1,Western Boreal Shield,13.60832698,0,1.532708833,0,9.640922642,0,0.102894724,2.331800784,0,0.112630218,0,0.708457598,0,0.007561159,0.171351026,18.3,0.32335,0,0,6.787998481,0,0,0.498812123,1.701235,1.311437,1.412368,0.17708,104.551315,9.345651,0.125363,0.138015,0.138015,0.233293,0.180615,0.180615,259.307446,293.511846,293.511846,0.95334,16.652501,1481.739214,1425.989062,19.747569,4.862799,10.7,19.8,19.8,19.9,19.6,5.6,stratified,10.42,30.7825,2.615,1.745,0.87,8.4,7.08,15.59478455,45.28828312,0.14552247,0.28005497,9.331483198,1.986280995,26.73400225,28.87052856,3.609354839,4.848484848,41.42062857,1.612903226,7.843,4.74884375,2.35,2.7,22.7,78.7,994,2.1,1.6,26.8,42.7,993.6,4.2,2.9,0.009964752,9.71E-04,5.926315881,17.25075656,17.73140036,0.581375309,1.997240302,3790222.839,4861518.218,2.613086,2.587095376,1.475910804,10.33137563,0.647544007,4.532808049,1.459592942,43.78778826,1.183240145,35.49720434,15,0,0,0,0,2.494765986
06-294,7/29/2018,NA,55.892985,-98.996064,Manitoba,Boreal Shield,0.69341,medium,0.032774,low,254,-6,5184.1,Western Boreal Shield,3.449519463,0,0.0025,0,2.572064919,0,0.085945973,0.789008571,0,7.25E-04,0,0.745629919,0,0.024915346,0.228729996,5.5,0.324233,0,0,3.449519465,0,0,1,4.004767,4.245502,86.278721,7.909233,111.03994,9.535668,0.076542,0.076673,0.076673,0.14439,0.136117,0.136117,155.626373,156.90003,156.90003,0.703363,4.29019,1486.137283,1476.415741,21.219832,18.065466,19.8,21.2,21.2,21.2,21.2,18.1,stratified,11.59,18.81,2.45,0.93125,1.51875,8.98,8.58,16.04096785,19.85583506,0.21226447,0.20616297,13.23264731,2.5918624,2.188141463,33.07980931,1.539354839,1.018484848,23.04062857,0.933903226,5.119,1.91084375,2.75,2.3,17.8,100,983.4,3.1,1.9,18,100,984.1,5,2.1,0.004580281,0.001501387,2.92555106,17.4246202,17.48673246,0.687130309,1.830273245,4269443.182,4709678.123,2.656822956,2.549823707,1.75596259,12.29173813,1.050604248,7.354229736,1.692650002,50.77950007,1.124942496,33.74827487,0,0,0,0,0,2.681290643
06-295,7/30/2018,Eden Lake,56.624606,-100.17423,Manitoba,Boreal Shield,67.089036,large,0.002943,low,265,-6,155414.4,Western Boreal Shield,3541.113973,0,8.785072224,0.123125,2832.840939,0,3.858432637,695.5064042,0,0.002480878,3.48E-05,0.799985813,0,0.00108961,0.196408929,24.3,0.014659,0,0,1770.686622,0,0,0.500036608,2.744464,1.508047,57.642617,6.565952,97.875728,8.838714,0.023163,0.020628,0.020628,0.033473,0.028153,0.028153,37.907321,41.168727,41.168727,0.763737,18.953932,1478.889426,1441.322558,18.876172,8.448931,15.2,18.9,18.9,18.9,18.9,8.2,stratified,8.2825,3.0975,1.58,0.805,0.775,6.9,6.46,13.23001307,18.31650268,0.10179197,0.18271097,7.694018854,1.447986412,5.687056253,45.84034386,0.149354839,0.938484848,4.113628571,0.711903226,1.146,1.22184375,2.65,2.35,12.4,100,986.5,5.1,3.6,12.4,100,986.9,3.7,2.9,0.003579829,6.97E-04,12.39785075,17.63985632,17.73888768,0.294295974,1.217257282,4360986.365,4970072.511,2.764232272,2.717546181,1.64233333,11.49633331,1.370593262,9.594152832,1.534502623,46.03507868,1.243410852,37.30232557,0,0.229275543,8.118908296,3.049876337,107.9995971,2.134472445
06-303,8/10/2018,Gull Lake,50.409666,-96.514633,Manitoba,Boreal Shield,1.168386,medium,0.198744,moderate,258,-6,4861.9,Lake of the Woods,4.230419896,0,0.001883148,0.02978131,2.459770404,0,0.579633688,1.159351345,0,4.45E-04,0.0070398,0.581448287,0,0.13701564,0.274051128,4.5,0.621124,0,0,0,0,0,0,4.945789,12.653363,100.16086,8.560171,108.965667,8.976812,0.303358,0.306277,0.306277,0.603641,0.587604,0.587604,623.163077,628.011659,628.011659,0.993836,3.435816,1492.571396,1487.659242,23.359822,21.632598,22.8,23.3,23.4,23.3,23.4,20.9,stratified,22.6625,75.865,13.66666667,4.541666667,9.125,8.97,8.93,29.99256664,29.52996906,1.09321047,0.83921547,36.44938038,28.21618283,13.08426749,7.61457503,26.39935484,10.98848485,22.51062857,12.53290323,61.665,23.80884375,1.05,1.05,22.5,81.5,984.4,2.5,1.5,25,71.8,983.9,4.3,3,0.004526512,0.001416967,3.154065906,22.19746733,21.22174765,0.086056574,0.598933592,4776740.393,5169575.317,3.663149014,4.40826196,0.044985235,0.314896647,3.948036412,27.63625488,0.271084374,8.132531229,3.495272755,104.8581827,117,0,0,0,0,6.413747437
06-304,8/14/2018,L226,49.688665,-93.747517,Ontario,Boreal Shield,0.159116,small,0.006275,low,408,-6,2727.8,Lake of the Woods,0.907930387,0,0.008698548,0,0.684372638,0,0,0.214859201,0,0.009580633,0,0.753772149,0,0,0.236647219,11.6,0.227761,0,0,0,0,0,0,2.126249,6.802341,7.269914,0.880071,100.586149,8.198261,0.016907,0.034925,0.034925,0.018614,0.047409,0.047409,19.329637,76.302379,76.302379,0.776214,9.74919,1491.398578,1427.162622,23.060682,5.180275,14.1,23,23.1,23.1,23.1,5.8,stratified,6.5125,0.83,2.56,1.28,1.28,6.95,6.17,7.56181912,50.57991516,0.13010647,0.21778947,17.20571042,0.5,2.159431752,13.4732771,0.059354839,1.238484848,1.582628571,0.302903226,0.477,0.63184375,4.55,3.9,16.1,81.8,967.3,2.8,1.8,17.1,88.3,967.9,3.7,2.5,0.010907708,0.002252251,4.836289467,23.67959275,20.06728632,0.019964127,0.330813088,5975018.14,5285747.658,2.738154319,2.586332499,0,0,5.569145275,38.98401693,0.436198578,13.08595734,2.561503224,76.84509672,0,0,0,0,0,2.025127516
06-305,8/17/2018,L302,49.674081,-93.762805,Ontario,Boreal Shield,0.234513,small,0.008101,low,414,-6,3457.6,Lake of the Woods,0.956096716,0,0,0,0.647696764,0,0.005290168,0.303109784,0,0,0,0.677438541,0,0.005533088,0.317028371,10.3,0.167874,0,0,0,0,0,0,1.364444,63.30166,12.555023,1.429198,96.545162,8.049511,0.01613,0.012858,0.012858,0.017037,0.016093,0.016093,18.00866,23.936863,23.936863,0.855273,7.629486,1488.865874,1438.794805,22.174829,7.888867,17.1,22.2,22.2,22.2,22.1,7.4,stratified,6.1475,0.81,0.32,0.07,0.25,6.73,6.27,12.47054439,22.49052294,0.131367027,0.29105497,8.556140969,0.5,0.5,14.08031049,0.015,0.638484848,1.596628571,0.338903226,0.53,0.74984375,3.95,5.1,20.9,95.5,972.5,3.2,1.5,22.5,60.5,972,2.4,1.2,0.010889469,0.002562844,5.179985627,22.53267968,20.14006159,0.002820897,0.328573323,5520565.882,5192540.652,2.535503902,2.53245485,0.131466239,0.920263672,4.807715134,33.65400594,0.452255029,13.56765086,2.587977019,77.63931058,0,0,0,0,0,1.277950649
06-306,8/12/2018,L223,49.698298,-93.70868,Ontario,Boreal Shield,0.281148,small,0.002549,low,402,-6,2580.1,Lake of the Woods,2.536132148,0,0.009321832,0,1.819052262,0,0,0.707758054,0,0.00367561,0,0.717254526,0,0,0.279069864,14.7,0.530712,0,0,0,0,0,0,0.700822,7.6052,1.114854,0.133833,102.724988,8.409645,0.018618,0.047192,0.047192,0.022878,0.064436,0.064436,23.783672,102.33339,102.33339,0.911883,12.918902,1491.24705,1429.1428,23.005684,5.611533,13.9,23,23,23,23,6.3,stratified,5.3775,1.4275,1.30625,0.83125,0.475,7.21,6.46,9.550159397,67.52905579,0.13522547,0.56782747,14.15949875,0.5,5.416525637,7.121430604,0.139354839,1.328484848,2.141628571,0.300903226,0.498,0.79684375,5.65,5.8,24.6,83.7,970.4,5,2.8,29.6,48.5,968.1,6.1,3.5,0.011066027,0.001735351,5.849204318,21.6363755,20.08076288,0.054116759,0.332488514,5407714.037,5357956.63,2.380796704,2.543213133,0.249377441,1.74564209,3.656161935,25.59313355,0.436198578,13.08595734,2.481727223,74.45181669,0,0,0,0,0,0.835752797
06-307,8/11/2018,L227,49.687897,-93.688896,Ontario,Boreal Shield,0.051795,small,0,low,417,-6,921.5,Lake of the Woods,0.29623019,0,0,0,0.229550631,0,0,0.066679559,0,0,0,0.774906267,0,0,0.225093733,10.5,0.766545,0,0,0,0,0,0,45.63923,5.039249,0.967982,0.119694,122.780345,9.934821,0.01823,0.044694,0.044694,0.021757,0.059589,0.059589,22.347675,98.381003,98.381003,0.695053,9.187164,1492.907091,1423.453055,23.608396,4.356066,10.4,24.2,23.9,24.3,23.8,4.7,stratified,8.0375,0.63,5.733333333,1.766666667,3.966666667,9.48,7.18,40.61028247,116.8948259,0.35754747,1.01088497,8.804358115,0.5,15.86636852,30.99561485,0.069354839,0.588484848,1.618628571,0.116903226,0.437,0.83384375,0.95,0.85,32.6,41.6,968.1,1.2,0.6,32.1,41.1,967,1.7,0.9,0.011596644,0.002828157,2.581269535,20.8376709,19.97408055,0.083913049,0.471979871,5008610.451,5365871.986,2.339776968,2.570778483,0.249377441,1.74564209,2.875378418,20.12764893,0.436198578,13.08595734,2.378465572,71.35396716,0,0,0,0,0,6.010214471
06-308,8/16/2018,L373,49.74382,-93.799896,Ontario,Boreal Shield,0.268799,small,0.026508,low,424,-6,2589.8,Lake of the Woods,0.750054647,0,0,0,0.42336394,0,0.011528118,0.315162589,0,0,0,0.564444126,0,0.015369705,0.42018617,21.4,0.503613,0,0,0,0,0,0,0.522884,2.211814,0.916847,0.112549,99.722968,8.26396,0.020056,0.029087,0.029087,0.026502,0.039194,0.039194,28.047177,64.29928,64.29928,0.81503,18.95469,1488.699573,1424.503919,22.116041,4.558616,11.5,22.1,22.1,22.1,22.1,5.3,stratified,4.285,2.1525,0.82,0.4,0.42,7.1,6.64,9.012321702,44.170919,0.131367027,0.16341547,8.556140969,0.5,5.095666161,4.423171523,0.015,1.148484848,3.039628571,0.396903226,0.625,0.73584375,4.95,4.95,19.6,73.6,965.8,3.9,2,NA,73.6,965.8,3.9,2,0.009293395,0.001124095,7.047570597,22.65044846,20.03995308,0.002583497,0.328763548,5638300.93,5201453.257,2.499748872,2.518110998,0.131466239,0.920263672,4.750625465,33.25437826,0.458382144,13.75146433,2.445460133,73.36380399,0,0,0,0,0,0.881290418
06-309,8/21/2018,Rob Lake,50.401284,-91.254248,Ontario,Boreal Shield,0.80613,medium,0.294889,high,394,-6,4828.7,Mid-Boreal Shield,5.15402517,0,2.077808293,0,1.595970119,0,0.063044604,1.417202154,0,0.40314283,0,0.309655088,0,0.01223211,0.274969972,10.4,0.434472,0,0,0,0,0,0,6.368919,7.460805,0.671969,0.076956,97.528148,8.323083,0.035038,0.03889,0.03889,0.059219,0.055102,0.055102,64.131015,82.230988,82.230988,0.80614,9.186553,1485.405003,1438.228765,20.990056,7.738361,14.8,21,21,21,20.9,8,stratified,10.62,7.43,2.221428571,1.392857143,0.828571429,7.63,7.1,14.24399192,19.89685592,0.131367027,0.10078147,8.556140969,1.250688334,2.599803361,52.07739725,0.329354839,0.668484848,8.982628571,0.740903226,2.228,0.90484375,2.85,3.05,17.5,75.6,972.9,4.6,2.9,19.6,56.4,971.8,6.7,5.8,0.008923257,0.001936223,5.241894845,18.91519935,19.257611,0.103131138,0.595907434,4049099.69,4829070.865,2.08898078,2.370744901,0.502636573,3.518456014,1.531070764,10.71749535,0.709209205,21.27627614,1.966590708,58.99772123,0,0,0,0,0,4.138424432
